GID,ENTRY!,DESIGNATION,PARENTS,ENTRYNO,PLOT,SOURCE,MATGP!,REP!,ROW,COLUMN,FLW,MATURITY,PLTHGT,TILLER,14MC,PLOTYIELD,MISSHILL,CPY,GRNYLD(Y/ha),BLAST,BB1,BPH,GLH,HARVESTDATE
3523067,IR12A342,IR 91103-86-3-1-2,IR06A144/IR05F102,A3319,142,A5463,1,1,6,9,91,121,99,15,12.9,7060,8,7372,9876,0,1,5,3,2013-04-15
2697651,IR10M120,IR 84726-3-3-3-2-2,IR 70114-5-3-3-3/IR 73691-14-1,M3433,143,M2889,1,1,6,8,86,116,87,18,9.4,5680,,,7915,1,1,5,5,2013-04-08
3523250,IR12N142,IR 90224-137-3-3-1-1,IR05N334/IR 65482-4-136-2-2-B//IR00A117,B3371,144,B5303,1,1,6,7,85,115,101,17,10.3,6106,,,8424,0,1,3,3,2013-04-08
3426985,IR12N234,IR 92239-78-3-1-2,IR02N211/TEQING,B3417,145,B5395,1,1,6,6,87,117,110,14,13.4,7800,,,10389,0,1,5,5,2013-04-08
3523682,IR12A188,IR 91054-10-2-2-2,IRRI 154/IRRI 123,A3273,146,A5168,1,1,6,5,83,113,109,12,8.9,5579,1,5609,7859,3,1,3,3,2013-04-06
3522996,IR12N270,IR 91067-34-2-2-3,IR05N128/IRRI 146,B3426,147,A5522,1,1,6,4,90,120,101,11,12.5,6556,1,6591,8870,3,1,7,5,2013-04-15
3522694,IR12N181,IR 91062-86-3-3-3,IR05A117/IRRI 146,B3392,148,B5342,1,1,6,3,86,116,106,16,10.3,5667,,,7819,0,,5,3,2013-04-06
2754474,IR10N130,IR 84030-46-2-1-2-2-2,IR 65620-192-3-3-3-2/IRRI 146//IR 72890-81-3-2-2,B3351,149,B2833,1,1,6,2,86,116,99,16,11.2,5684,,,7763,0,1,7,5,2013-04-04
3427217,IR12A301,IR 92270-105-2-2-3,IR 68897 B/IR 73013-95-1-3-2 R,A3314,150,A5281,1,1,6,1,86,116,102,18,12.4,6744,,,9087,0,1,5,3,2013-04-11
3522738,IR12N275,IR 91073-64-1-2-2,IR05N160/IRRI 143,B3429,151,A5527,1,1,7,1,100,130,125,24,12,6478,,,8768,1,1,3,3,2013-04-29
3426100,IR12N198,IR 91083-15-2-3-2,IR05N170/MTU 1010,B3401,152,B5359,1,1,7,2,89,119,102,15,13.1,5714,,,7637,3,1,3,3,2013-04-11
76174,IRRI104,PSB RC 10,IR 33021-39-2-2/IR 32429-47-3-2-2,A3445,153,A2747,1,1,7,3,77,107,71,18,10.6,4910,,,6751,0,1,5,5,2013-04-04
2472115,IR09A102,IR 83821-95-3-2-3,IR 66/IR 72870-19-2-2-3,A3225,154,A2713,1,1,7,4,82,112,93,18,10.8,5967,,,8187,2,7,5,5,2013-04-04
3523426,IR12A318,IR 91034-39-2-2-2,IR02N211/IRRI 143,A3315,155,A5439,1,1,7,5,95,125,97,13,13.9,6771,1,6807,9014,3,1,5,3,2013-04-13
3426424,IR12A266,IR 91133-98-2-2-2,SWARNA/IRRI 136,A3303,156,A5246,1,1,7,6,78,108,96,14,10.8,5326,,,7307,0,1,3,3,2013-04-04
863057,IRRI143,NSIC RC 140,IR 64 (WH)/ADAY SEL//3*IR 64,A3320,157,A2746,1,1,7,7,81,111,90,16,11.7,4708,,,6394,3,1,,3,2013-04-04
2697649,IR10M121,IR 84726-65-3-2-3-1,IR 70114-5-3-3-3/IR 73691-14-1,M3434,158,M2890,1,1,7,8,83,113,81,19,12.5,5285,,,7113,1,1,5,5,2013-04-04
967011,IR02A149,IR 75298-59-3-1-3,IR00A107/IRRI 116,A3201,159,A2701,1,1,7,9,81,111,87,15,11.8,5665,7,5883,7981,1,1,3,3,2013-04-04
3426661,IR12A200,IR 91060-3-2-1-2,IR04A427/IR06M139,A3280,160,A5180,1,1,7,10,80,110,124,14,11.1,6590,,,9011,3,1,5,5,2013-04-04
3426014,IR12A202,IR 91061-11-1-3-3,IR04A427/MTU 1010,A3281,161,A5182,1,1,7,11,90,120,122,18,13.9,7244,,,9593,3,1,5,3,2013-04-11
3427172,IR12N244,IR 92251-11-1-3-3,IR06N156/TEQING,B3422,162,B5405,1,1,7,12,90,120,115,13,13.8,7157,,,9489,0,1,5,5,2013-04-11
2021112,IR06A169,IR 80904-50-3-1-3,IR 71718-59-1-2-3/IRRI 105,A3212,163,A2707,1,1,7,13,81,111,104,12,11.4,4095,,,5580,0,1,5,3,2013-04-04
3425753,IR12N161,IR 91000-8-3-3-3,FEDEARROZ 50/IRRI 123,B3380,164,B5322,1,1,7,14,85,115,109,22,11.6,6296,,,8560,0,1,5,7,2013-04-04
3426859,IR12N220,IR 91512-15-1-1-2,IR06M139/IR 77298-5-6-18//IRRI 164,B3411,165,B5381,1,1,7,15,95,125,116,17,13.9,6382,3,6485,8588,0,1,3,7,2013-04-13
3523619,IR12N170,IR 91031-86-3-2-2,IRRI 164/IRRI 136,B3385,166,B5331,1,1,7,16,85,115,105,17,11.6,5739,,,7803,4,1,5,5,2013-04-04
2337415,IR08A111,IR 82574-21-3-2-2,PR 31070-4-1-2/IRRI 136,A3222,167,A2712,1,1,7,17,83,113,103,24,10.2,5682,,,7848,4,1,5,3,
3426644,IR12A171,IR 91047-45-1-3-3,IR03A550/IR06M139,A3266,168,A5151,1,1,7,18,89,119,107,15,14,6887,2,6961,9207,0,1,5,5,2013-04-11
3523022,IR12N195,IR 91082-27-3-1-2,IR05N170/IRRI 154,B3399,169,B5356,1,1,7,19,85,115,108,16,10.4,4840,2,4892,6741,1,1,3,3,2013-04-04
3426361,IR12A258,IR 91123-68-2-2-2,IRRI 123/IR06M139,A3302,170,A5238,1,1,7,20,91,121,118,16,10.2,6957,1,6994,9660,0,1,3,3,2013-04-13
2465420,IR09N199,IR 84022-533-3-3-3,JANAKI/IR02N463//IRRI 123,B3335,171,B2818,1,1,7,21,81,111,105,17,9.4,5822,,,8113,0,1,5,3,2013-04-06
2451090,IR09N499,IR 83306-27-2-3-3,IR 66/IRRI 146,B3338,172,B2871,1,1,7,22,87,117,99,15,9.8,5748,,,7974,0,1,5,5,2013-04-08
3522701,IR12A210,IR 91065-31-3-1-1,IR05A117/IRRI 123,A3284,173,A5190,1,1,7,23,86,116,105,16,11.6,5717,1,5747,7815,0,1,5,3,2013-04-04
3522660,IR12A185,IR 91052-94-3-3-2,IRRI 154/IRRI 143,A3272,174,A5165,1,1,7,24,85,115,103,17,10,6334,1,6368,8815,3,1,3,3,2013-04-09
94801,IRRI123,PSB RC 82,IR 47761-27-1-3-6/IRRI 108,A3447,175,A2749,1,1,7,25,79,109,98,16,10,5871,,,8127,1,1,7,7,2013-04-04
2472283,IR09N126,IR 83842-50-1-3-3,IR01N111/IRRI 164,B3333,176,B2817,1,1,8,25,83,113,105,27,11,6130,,,8391,0,1,5,3,2013-04-05
2830276,IR10M292,IR 85849-33-1-2-1-2,IR 69428-6-1-1-3-3/2*IR 36,M3437,177,M2796,1,1,8,24,90,120,105,16,9.9,5876,,,8143,1,1,5,5,2013-04-08
2754684,IR10N205,IR 85145-14-2-3-3-2,IR 72906-32-1-3-3/IR 73712-68-3-1-2//IR 65450-173-2-1-1-3-3,B3354,178,B3127,1,1,8,23,92,122,99,17,13.6,5906,,,7848,0,1,7,5,2013-04-15
3426078,IR12N190,IR 91076-20-3-1-1,IR05N160/MTU 1010,B3396,179,B5351,1,1,8,22,90,120,108,13,12.8,6657,,,8928,3,1,5,5,2013-04-15
2859118,IR10A314,IR 87061-49-1-1-3,IR01W106/IRRI 105//IRRI 146,A3245,180,A2810,1,1,8,21,85,115,98,18,10.5,5700,,,7847,0,1,9,3,2013-04-05
2039493,IR07A107,IR 81330-29-3-1-2,IR 64/IR 69502-6-SRN 3-UBN 1-B,A3214,181,A2708,1,1,8,20,79,109,86,13,12.5,5853,1,5884,7919,4,1,5,5,2013-04-05
2524949,IR09A130,IR 83850-14-3-2-3,IR 77080-B-34-3/IRRI 135,A3229,182,A2716,1,1,8,19,81,111,100,17,10.2,6633,,,9161,3,1,9,5,2013-04-06
2697149,IR10A117,IR 85640-114-2-1-3,IR05A229/IR 64,A3240,183,A3054,1,1,8,18,95,125,96,24,10.5,5926,4,6054,8334,1,1,9,3,2013-04-13
3425878,IR12N171,IR 91032-73-1-1-2,IR02A127/COCODRIE,B3386,184,B5332,1,1,8,17,93,123,108,13,13,6895,1,6932,9275,0,1,5,5,2013-04-12
3426256,IR12A230,IR 91099-64-2-2-2,IR06M146/IRRI 123,A3291,185,A5210,1,1,8,16,91,121,115,17,13.9,6640,,,8793,2,1,3,3,2013-04-13
1960895,IR06A144,IR 80894-8-1-1-3,IR02A127/JANAKI,A3210,186,A2954,1,1,8,15,79,109,93,20,10.7,5382,,,7392,0,1,7,3,2013-04-05
3522679,IR12A198,IR 91058-34-1-3-3,IR04A427/IRRI 143,A3278,187,A5178,1,1,8,14,83,113,91,20,12.1,5215,,,7051,3,1,5,,2013-04-05
2321163,IR08A138,IR 82575-631-3-1-3,PR 31090-33-2-1/IRRI 123,A3223,188,A2805,1,1,8,13,82,112,105,14,12.9,6257,,,8382,4,1,5,3,2013-04-05
2451079,IR09N503,IR 83306-64-2-3-2,IR 66/IRRI 146,B3340,189,B2873,1,1,8,12,88,118,93,15,13.3,6835,2,6908,9212,3,1,3,5,2013-04-11
2451087,IR09N500,IR 83306-32-3-1-3,IR 66/IRRI 146,B3339,190,B2826,1,1,8,11,83,113,95,16,12.8,5459,,,7322,0,1,3,5,2013-04-05
3427055,IR12A291,IR 92242-44-1-1-3,IR04A427/TEQING,A3309,191,A5271,1,1,8,10,91,121,103,18,14,7559,,,9999,1,1,3,5,2013-04-11
3425931,IR12A175,IR 91048-116-3-3-1,IR03A550/MTU 1010,A3268,192,A5155,1,1,8,9,86,116,96,20,10,5676,,,7857,3,1,5,5,2013-04-05
3272879,IR12A108,IR 90203-4-1-2-1,IRRI 168/IR 65482-4-136-2-2-B//JANAKI,A3254,193,A5417,1,1,8,8,80,110,96,21,9.7,5937,,,8246,1,1,7,5,
2642567,IR09A183,IR 84848-84-1-3-2,IRRI 123/IR 68144-2B-2-2-3-1-166,A3235,194,A2721,1,1,8,7,81,111,85,15,10.2,5995,1,6027,8324,4,,5,5,2013-04-05
3523198,IR12A128,IR 90209-111-1-1-3-3,IR 72903-99-2-3-2/IR01W102//IR00A117,A3256,195,A5106,1,1,8,6,88,118,98,22,13,4439,30,5277,7061,0,1,7,3,2013-04-13
3425795,IR12N169,IR 91007-91-2-2-3,GIZA 178/MTU 1010,B3384,196,B5330,1,1,8,5,90,120,101,16,13.9,6634,2,6705,8879,0,1,5,5,2013-04-13
3426215,IR12A223,IR 91097-86-3-2-3,IR06M146/BRRI DHAN 29,A3287,197,A5203,1,1,8,4,83,113,108,16,10.5,6102,,,8400,0,1,5,5,2013-04-05
2222906,IR07A260,IR 82575-626-3-2,PR 31090-33-2-1/IRRI 123,A3220,198,A2754,1,1,8,3,83,113,105,15,11.8,5929,,,8043,0,7,3,5,2013-04-05
3425999,IR12A194,IR 91056-27-1-3-3,IR04A427/IR 66,A3277,199,A5174,1,1,8,2,88,118,106,17,12.9,6515,,,8728,5,1,5,5,2013-04-05
3427205,IR12A299,IR 92270-29-1-2-3,IR 68897 B/IR 73013-95-1-3-2 R,A3313,200,A5279,1,1,8,1,86,116,107,16,10.5,6721,,,9252,3,1,3,3,2013-04-08
3426263,IR12A231,IR 91099-91-3-2-3,IR06M146/IRRI 123,A3292,201,A5211,1,1,9,1,92,122,117,15,10.2,7312,2,7390,10207,0,1,3,3,2013-04-13
3426488,IR12N222,IR 91522-9-3-2-3,IR08L420/MTU 1010//IR05N181,B3412,202,B5383,1,1,9,2,90,120,114,17,11.2,6613,7,6867,9380,0,1,7,9,2013-04-08
3523059,IR12A339,IR 91103-6-2-2-3,IR06A144/IR05F102,A3316,203,A5460,1,1,9,3,92,122,107,15,13.4,7061,2,7137,9506,0,1,5,3,2013-04-13
3426090,IR12N193,IR 91076-117-1-1-1,IR05N160/MTU 1010,B3398,204,B5354,1,1,9,4,91,121,110,17,14,6832,,,9037,2,1,3,3,2013-04-13
1845909,IR06N119,IR 80376-12-2-3-3,IR 73707-45-3-2-3/IR 68552-100-1-2-2,B3322,205,B2769,1,1,9,5,82,112,99,18,9.6,5684,,,7903,0,1,3,3,2013-04-05
1253581,IR04A285,IR 78119-24-1-2-2-2,IR00A117/IR 64,A3207,206,A2852,1,1,9,6,85,115,98,14,10.4,6046,,,8332,3,1,5,5,2013-04-05
2697035,IR10N290,IR 85650-11-2-3-3,IR05N341/IR 64680-81-2-2-1-3,B3363,207,B2886,1,1,9,7,83,113,102,16,9.7,4700,,,6528,0,1,3,7,
2697196,IR10A142,IR 85639-81-2-3-1,IR05A221/IR 64680-81-2-2-1-3,A3243,208,A2860,1,1,9,8,85,115,104,13,10.6,5896,,,8107,1,1,9,5,2013-04-05
3426595,IR12A164,IR 91028-83-1-2-2,IR01A111/MTU 1010,A3262,209,A5144,1,1,9,9,87,117,123,16,10.7,6287,,,8635,4,1,5,5,2013-04-08
1111689,IR03A262,IR 77032-47-2-3-3,IR 71606-1-2-1-3-2-3-1/IRRI 118,A3204,210,A2751,1,1,9,10,85,115,117,13,10.5,5764,,,7935,3,1,3,3,2013-04-05
76174,IRRI104,PSB RC 10,IR 33021-39-2-2/IR 32429-47-3-2-2,A3444,211,A2747,1,1,9,11,76,106,70,16,10.2,4984,,,6884,0,1,5,5,2013-04-05
2433533,IR09A228,IR 82572-28-3-1-1-2,PR 29232-B-17-2-1-1/IR 64,A3237,212,A2722,1,1,9,12,81,111,102,11,12.9,6833,,,9154,1,1,7,3,2013-04-05
2472288,IR09N127,IR 83840-90-3-2-1,IR01N107/IR01N203,B3334,213,B2777,1,1,9,13,82,112,104,13,11,5863,,,8026,0,1,5,3,
2524932,IR09A128,IR 83851-74-3-2-2,IR 77776-B-8-1-2/IRRI 136,A3228,214,A2807,1,1,9,14,81,111,112,15,11.6,6183,,,8407,3,1,9,,2013-04-05
3523643,IR12N176,IR 91040-23-3-2-2,IRRI 146/IRRI 154,B3389,215,B5337,1,1,9,15,89,119,108,17,13.1,6419,,,8580,0,1,5,7,
3426888,IR12N224,IR 92233-16-1-1-1,IRRI 146/TEQING,B3413,216,B5385,1,1,9,16,90,120,99,15,13.8,6423,,,8516,0,1,7,5,2013-04-11
2830672,IR10A240,IR 85836-50-2-3-1-2,NSIC RC 138/IR 64//IRRI 123,A3244,217,A2157,1,1,9,17,83,113,99,14,10.2,5352,,,7392,7,1,7,3,2013-04-05
3522645,IR12A183,IR 91052-4-3-1-2,IRRI 154/IRRI 143,A3271,218,A5163,1,1,9,18,85,115,96,14,10.1,5767,,,7974,3,1,3,3,2013-04-08
3425585,IR12N144,IR 90226-72-3-2-1-3,IR 65564-44-5-1/IRRI 146//IRRI 146,B3373,219,B5305,1,1,9,19,82,112,93,15,10.1,5141,,,7109,2,1,5,5,2013-04-05
3022957,IR11A283,IR 87527-140-3-2-5,IR04A427/BR 29,A3249,220,A2255,1,1,9,20,91,121,121,15,13.4,6485,,,8638,3,7,9,7,2013-04-13
3425655,IR12N152,IR 90231-196-3-1-2-1,IR01N110/IRRI 146//SAKHA 104,B3378,221,B5313,1,1,9,21,89,119,109,17,12.6,5753,,,7734,0,7,3,5,2013-04-11
1254078,IRRI156,NSIC 2011 RC 238,IR 72870-102-2-2-1-3/IR 72870-19-2-2-3,A3449,222,A2178,1,1,9,22,85,115,107,12,12.1,5807,,,7851,1,1,7,3,
3427035,IR12A287,IR 92241-69-2-3-1,IRRI 154/TEQING,A3307,223,A5267,1,1,9,23,85,115,106,15,11.1,5176,,,7077,3,1,3,5,2013-04-05
3427129,IR12A294,IR 92248-26-2-2-2,IR06M138/TEQING,A3310,224,A5274,1,1,9,24,87,117,110,13,10.9,5495,,,7531,0,1,3,3,2013-04-05
2697172,IR10A110,IR 85640-20-2-2-1,IR05A229/IR 64,A3238,225,A2908,1,1,9,25,82,112,95,13,9.9,5492,,,7611,4,1,9,5,
3426620,IR12N173,IR 91036-9-1-3-3,IR02N211/MTU 1010,B3387,226,B5334,1,1,10,25,82,112,107,22,12.3,5739,,,7741,0,1,3,3,2013-04-05
3427174,IR12N245,IR 92251-40-2-2-2,IR06N156/TEQING,B3423,227,B5406,1,1,10,24,86,116,101,15,9.8,6291,,,8728,0,1,5,7,2013-04-08
3426293,IR12A237,IR 91106-79-2-1-3,MTU 1010/IR06M139,A3295,228,A5217,1,1,10,23,91,121,102,15,13.6,6459,,,8583,0,1,3,5,
3522934,IR12A190,IR 91054-77-3-3-1,IRRI 154/IRRI 123,A3275,229,A5170,1,1,10,22,82,112,90,16,9.6,6035,1,6067,8436,3,1,5,3,2013-04-05
3425468,IR12A138,IR 90242-79-3-3-2-3,"[IRRI 146,IR 71146-97-1-2-1-3,IR 71676-90-2-2,IR 72870-19-2-2-3,IRRI 143,IR04A285,IR03A550,IR 72967-12-2-3,IR 72903-121-2-1-2,IRRI 119]",A3257,230,A5118,1,1,10,21,94,124,101,19,13.4,5312,,,7075,0,1,7,3,2013-04-13
3425938,IR12A177,IR 91048-133-1-3-2,IR03A550/MTU 1010,A3269,231,A5157,1,1,10,20,82,112,102,15,11.5,6090,,,8290,4,1,5,5,2013-04-05
3158615,IR11A391,IR 89169-89-2-2-1,IR 72875-94-3-3-2/IR 73006-12-3-3-2//Mae khaw,A3251,232,A2864,1,1,10,19,90,120,96,15,13.9,5988,4,6117,8101,5,1,7,3,2013-04-13
2697256,IR10N263,IR 85621-13-2-2-1,IR 65482-7-216-1-2-B/IR 72164-348-6-2-2-2,B3358,233,B2884,1,1,10,18,89,119,100,13,13.6,6846,2,6919,9195,2,,5,5,2013-04-11
2972687,IR11A151,IR 87523-71-3-1-2,IR00A115/IR 72875-94-3-3-2,A3247,234,A2963,1,1,10,17,90,120,116,13,13.6,6518,,,8662,3,1,7,7,2013-04-11
2697282,IR10N259,IR 85612-32-1-1-2,IR02W101/IR 72164-348-6-2-2-2,B3356,235,B2931,1,1,10,16,87,117,101,15,11.3,6700,,,9141,0,1,5,3,2013-04-11
2697068,IR10N286,IR 85649-28-1-3-3,IR05N334/IR 72225-20-3-2-3,B3362,236,B2988,1,1,10,15,92,122,101,13,13.2,5942,1,5974,7975,3,1,5,3,2013-04-11
2697138,IR10N276,IR 85644-2-3-2-2,IR 79499-14-1-2-2/IR 65450-173-2-1-1-3-3,B3360,237,B2787,1,1,10,14,84,114,104,15,9.9,6037,2,6102,8456,3,1,7,3,2013-04-08
2338078,IR08N104,IR 82252-145-2-3-3-2,IR 72225-20-3-2-3/IR04K101//IRRI 136,B3326,238,B2734,1,1,10,13,80,110,98,17,13.1,4443,,,5938,0,1,3,3,
3426797,IR12A244,IR 91118-18-1-2-3,NERICA 6/IRRI 154,A3299,239,A5224,1,1,10,12,86,116,101,13,10,5493,,,7604,3,1,3,3,2013-04-05
2696679,IR10A136,IR 85636-3-3-3-2,IR04A285/IRRI 123,A3242,240,A2726,1,1,10,11,79,109,93,17,8.7,5633,2,5693,7995,7,1,7,5,2013-04-05
3427106,IR12N241,IR 92245-92-1-3-3,IR05N160/TEQING,B3421,241,B5402,1,1,10,10,91,121,115,14,13.8,7136,4,7290,9666,0,7,5,5,2013-04-15
3523032,IR12N196,IR 91082-56-3-3-3,IR05N170/IRRI 154,B3400,242,B5357,1,1,10,9,96,126,107,16,11.2,6400,,,8741,2,,3,3,2013-04-17
3425650,IR12N151,IR 90231-147-3-3-2-2,IR01N110/IRRI 146//SAKHA 104,B3377,243,B5312,1,1,10,8,89,119,107,15,8.8,5851,3,5945,8340,3,1,3,3,2013-04-08
1402027,IRRI168,NSIC RC 302,IR 72904-65-1-3-3/IR 73012-137-2-2-2,A3209,244,A2115,1,1,10,7,87,117,102,17,11.8,6771,,,9185,0,1,5,3,2013-04-11
2859127,IR10A317,IR 87061-92-3-3-3,IR01W106/IRRI 105//IRRI 146,A3246,245,A2764,1,1,10,6,87,117,103,15,12.5,6348,,,8543,4,1,9,3,2013-04-05
1129071,IR03A159,IR 76928-74-3-2-1,IR 66696-49-1-2/IRRI 118,A3203,246,A2951,1,1,10,5,88,118,109,13,10.7,5878,,,8073,0,1,3,3,2013-04-08
2348520,IR08N210,IR 83325-66-2-1,IR 72875-94-3-3-2/IR02N463,B3332,247,B2775,1,1,10,4,83,113,98,16,9.9,4545,,,6299,0,1,5,3,
2754563,IR10A127,IR 84788-40-3-3-1-1,PR 31070-4-1-2-PJ 26/IRRI 118,A3241,248,A2724,1,1,10,3,82,112,96,16,11.5,6409,,,8724,1,1,5,3,2013-04-05
2337933,IR08A104,IR 82009-95-2-1-2-3,IR 72860-74-1-2-1/IR 72870-19-2-2-3,A3221,249,A2711,1,1,10,2,82,112,105,12,9.3,6072,,,8471,5,1,3,3,2013-04-05
3426843,IR12A268,IR 91136-39-2-2-1,THADOKKHAM 1/IRRI 154,A3304,250,A5248,1,1,10,1,91,121,110,16,12.9,7469,,,10006,0,1,3,3,2013-04-11
2039493,IR07A107,IR 81330-29-3-1-2,IR 64/IR 69502-6-SRN 3-UBN 1-B,A3214,251,A2708,1,2,11,1,79,109,94,14,13.6,5723,1,5753,7646,,,,,2013-04-05
3427172,IR12N244,IR 92251-11-1-3-3,IR06N156/TEQING,B3422,252,B5405,1,2,11,2,91,121,114,13,12.8,7035,,,9435,,,,,2013-04-13
2696679,IR10A136,IR 85636-3-3-3-2,IR04A285/IRRI 123,A3242,253,A2726,1,2,11,3,79,109,94,13,9.2,5332,,,7447,,,,,2013-04-05
3523643,IR12N176,IR 91040-23-3-2-2,IRRI 146/IRRI 154,B3389,254,B5337,1,2,11,4,91,121,107,16,13,6175,,,8263,,,,,2013-04-15
3427217,IR12A301,IR 92270-105-2-2-3,IR 68897 B/IR 73013-95-1-3-2 R,A3314,255,A5281,1,2,11,5,88,118,98,13,13.8,5742,,,7613,,,,,2013-04-11
2465457,IR09A162,IR 83304-519-2-2-3-2,IR 65620-192-3-3-3-2/IR 77084-B-5-1-1,A3233,256,A2720,1,2,11,6,83,113,106,13,12,5898,,,7983,,,,,2013-04-05
50533,IR64,IR 64,IR 5657-33-2-1/IR 2061-465-1-5-5,A3443,257,A2745,1,2,11,7,97,127,105,14,11.2,5483,,,7489,,,,,2013-04-13
2433011,IR09N532,IR 83704-28-3-3-2,IR04N114/IR 73459-120-2-2-3//KHAO KHAE,B3344,258,B2829,1,2,11,8,83,113,99,15,12.1,5789,2,5851,7910,,,,,2013-04-05
2697138,IR10N276,IR 85644-2-3-2-2,IR 79499-14-1-2-2/IR 65450-173-2-1-1-3-3,B3360,259,B2787,1,2,11,9,86,116,97,13,12.2,6141,,,8293,,,,,2013-04-09
2697035,IR10N290,IR 85650-11-2-3-3,IR05N341/IR 64680-81-2-2-1-3,B3363,260,B2886,1,2,11,10,86,116,103,17,12.4,5247,,,7070,,,,,2013-04-05
3522934,IR12A190,IR 91054-77-3-3-1,IRRI 154/IRRI 123,A3275,261,A5170,1,2,11,11,85,115,93,13,10.2,6058,,,8367,,,,,
1960996,IR06A155,IR 81168-31-2-3-2,IR00A109/PSBRC 82//JANAKI,A3211,262,A2955,1,2,11,12,99,129,107,17,11.2,5965,8,6229,8507,,,,,2013-04-15
3523619,IR12N170,IR 91031-86-3-2-2,IRRI 164/IRRI 136,B3385,263,B5331,1,2,11,13,87,117,100,15,11,5237,,,7169,,,,,2013-04-06
3273150,IR12N125,IR 90230-67-3-1-2,IR 73439-11-1-3-1/IR 65482-4-136-2-2-B//OM 4498,B3367,264,A5496,1,2,11,14,82,112,93,14,12.2,5568,5,5719,7724,,,,,2013-04-05
2859127,IR10A317,IR 87061-92-3-3-3,IR01W106/IRRI 105//IRRI 146,A3246,265,A2764,1,2,11,15,87,117,106,13,8.8,6129,2,6195,8689,,,,,2013-04-05
2524953,IR09A131,IR 83850-4-3-3-2,IR 77080-B-34-3/IRRI 135,A3230,266,A2717,1,2,11,16,82,112,99,15,9.6,4531,9,4758,6615,,,,,2013-04-05
3425564,IR12N139,IR 90218-99-2-1-3-3,IR05N173/IR02W101//COLOMBIA XXI,B3370,267,B5298,1,2,11,17,90,120,101,15,13.5,5790,,,7703,,,,,2013-04-11
2830672,IR10A240,IR 85836-50-2-3-1-2,NSIC RC 138/IR 64//IRRI 123,A3244,268,A2157,1,2,11,18,85,115,107,13,9.5,5630,,,7837,,,,,2013-04-05
3425999,IR12A194,IR 91056-27-1-3-3,IR04A427/IR 66,A3277,269,A5174,1,2,11,19,89,119,110,18,11,6318,2,6386,8741,,,,,2013-04-08
3426701,IR12A206,IR 91064-9-3-1-3,IR05A117/MTU 1010,A3283,270,A5186,1,2,11,20,90,120,110,14,11,5617,,,7689,,,,,
2697282,IR10N259,IR 85612-32-1-1-2,IR02W101/IR 72164-348-6-2-2-2,B3356,271,B2931,1,2,11,21,89,119,103,13,13.8,6828,,,9053,,,,,2013-04-11
2465420,IR09N199,IR 84022-533-3-3-3,JANAKI/IR02N463//IRRI 123,B3335,272,B2818,1,2,11,22,83,113,97,12,10.4,4907,,,6762,,,,,
3426267,IR12A232,IR 91104-9-2-2-1,IR06F434/IR07F289,A3293,273,A5212,1,2,11,23,90,120,112,15,10,5701,,,7892,,,,,2013-04-11
2754563,IR10A127,IR 84788-40-3-3-1-1,PR 31070-4-1-2-PJ 26/IRRI 118,A3241,274,A2724,1,2,11,24,85,115,99,14,10.7,7184,1,7222,9920,,,,,2013-04-05
3426215,IR12A223,IR 91097-86-3-2-3,IR06M146/BRRI DHAN 29,A3287,275,A5203,1,2,11,25,86,116,112,13,11.1,6203,2,6269,8572,,,,,2013-04-09
2433533,IR09A228,IR 82572-28-3-1-1-2,PR 29232-B-17-2-1-1/IR 64,A3237,276,A2722,1,2,12,25,84,114,96,12,10.8,6345,,,8705,,,,,2013-04-09
3425931,IR12A175,IR 91048-116-3-3-1,IR03A550/MTU 1010,A3268,277,A5155,1,2,12,24,86,116,95,15,10.5,5069,,,6978,,,,,2013-04-09
3426888,IR12N224,IR 92233-16-1-1-1,IRRI 146/TEQING,B3413,278,B5385,1,2,12,23,89,119,93,15,10.4,5295,,,7297,,,,,2013-04-09
1133741,IR03A568,IR 77734-93-2-3-2,IRRI 145/IRRI 105//IRRI 145,A3206,279,A2704,1,2,12,22,82,112,87,13,11.1,4795,3,4872,6662,,,,,2013-04-05
3425585,IR12N144,IR 90226-72-3-2-1-3,IR 65564-44-5-1/IRRI 146//IRRI 146,B3373,280,B5305,1,2,12,21,86,116,86,14,10.9,5198,3,5282,7238,,,,,2013-04-06
2433014,IR09N531,IR 83704-18-3-2-2,IR04N114/IR 73459-120-2-2-3//KHAO KHAE,B3343,281,B2783,1,2,12,20,85,115,102,13,9.3,4832,4,4936,6887,,,,,2013-04-05
3426113,IR12N200,IR 91083-87-2-3-3,IR05N170/MTU 1010,B3402,282,B5361,1,2,12,19,89,119,103,13,13.3,4768,4,4871,6496,,,,,2013-04-11
3522959,IR12N180,IR 91057-95-3-1-2,IR04A427/IRRI 146,B3391,283,B5341,1,2,12,18,87,117,88,21,9.8,4553,,,6317,,,,,
3522715,IR12N272,IR 91068-20-3-3-3,IR05N128/IRRI 143,B3428,284,A5524,1,2,12,17,91,121,105,15,10.3,5701,1,5731,7907,,,,,2013-04-13
2472134,IR09A105,IR 83821-12-3-2-2,IR 66/IR 72870-19-2-2-3,A3227,285,A2715,1,2,12,16,80,110,76,13,11.1,4508,,,6164,,,,,2013-04-05
3522929,IR12A189,IR 91054-50-1-2-2,IRRI 154/IRRI 123,A3274,286,A5169,1,2,12,15,84,114,94,13,11.3,5841,,,7969,,,,,2013-04-06
